site_id,sheet,collected,counted,server_total,completed,elapsed_s,method,note,health
app-mps-gov-cn-gdnps,중국 완료,501,3,0,True,6.9,count_crawl,probe_limit:3,ok
ami-swiss-en,Switzerland Research Centers,558,3,0,True,15.0,count_crawl,probe_limit:3,ok
arn-se-om-arn,스웨덴 완료,80,3,0,True,2.2,count_crawl,probe_limit:3,ok
ansto-gov-au-search,호주완료,30,3,0,True,10.0,count_crawl,probe_limit:3,ok
artsetmetiers-fr-fr,French Public Universities,222,3,0,True,2.7,count_crawl,probe_limit:3,ok
artsetmetiers-hal-science-search,French Public Universities,86,3,85,True,1.5,count_crawl,probe_limit:3,ok
arcnl-nl-publications,Dutch Research Centers,11,3,0,True,9.2,count_crawl,probe_limit:3,ok
asiapacific-ca-media,Canadian Research Centers,50,3,0,True,4.4,count_crawl,probe_limit:3,ok
archives-nationales-culture-gouv-fr-presse,French Public Institutions,15,3,0,True,13.9,count_crawl,probe_limit:3,ok
audencia-com-lecole,French Public Universities,246,3,0,True,1.4,count_crawl,probe_limit:3,ok
arcom-fr-presse,French Public Institutions,290,3,0,True,12.8,count_crawl,probe_limit:3,ok
arrow-tudublin-ie-creaart,Irish Research Centers,229,3,0,True,11.9,count_crawl,probe_limit:3,ok
auri-re-kr-boardes,한국완료,260,3,0,True,2.3,count_crawl,probe_limit:3,ok
auswaertiges-amt-de-en,독일완료,526,3,0,True,6.0,count_crawl,probe_limit:3,ok
avoindata-suomi-fi-data,핀란드완료,154,3,0,True,4.4,count_crawl,probe_limit:3,ok
academie-sciences-fr-espace-presse,French Public Institutions,68,0,0,False,45.1,count_crawl,external_timeout_kill:lower_bound,timeout
auri-re-kr-publication,한국완료,593,3,0,True,7.4,count_crawl,probe_limit:3,ok
auswaertiges-amt-de-de,Germany Ministries,224,3,0,True,8.8,count_crawl,probe_limit:3,ok
asn-fr-information,French Public Institutions,19,3,0,True,18.7,count_crawl,probe_limit:3,ok
baw-de-en,GER ResearchCenters(Unfinished),14,0,0,True,1.3,count_crawl,probe_limit:3,empty_zero_parse
bam-de-navigation,GER ResearchCenters(Unfinished),308,0,0,True,5.3,count_crawl,probe_limit:3,empty_zero_parse
bankofcanada-ca-publications,Canadian Research Centers,27,3,0,True,6.0,count_crawl,probe_limit:3,ok
agri-ee-ministeerium-uudised,Estonia Ministries,122,0,0,False,45.1,count_crawl,external_timeout_kill:lower_bound,timeout
babraham-ac-uk-news,영국완료,483,3,0,True,8.2,count_crawl,probe_limit:3,ok
benthamscience-com-press-release,Switzerland Research Centers,191,3,0,True,6.4,count_crawl,probe_limit:3,ok
banque-france-fr-en,French Public Institutions,530,3,0,True,11.7,count_crawl,probe_limit:3,ok
bfe-admin-ch-bfe,Switzerland Departments,1002,3,0,True,10.1,count_crawl,probe_limit:3,ok
anses-fr-fr,French Research Institutes,6091,0,0,False,45.1,count_crawl,external_timeout_kill:lower_bound,timeout
biorbic-com-publications,Irish Research Centers,497,3,0,True,6.3,count_crawl,probe_limit:3,ok
biblio-naturalsciences-be-rbins-publications,벨기에완료,500,3,0,True,10.7,count_crawl,probe_limit:3,ok
